売上日=uriagebi,"売上№=masterid,dempyounum",得意先ｺｰﾄﾞ=customerid,                                                                                                                                            ,
2011/2/3,74497,128,   ,
2011/2/2,74493,71,   ,
2011/2/2,74492,500,   ,
2011/2/1,74485,118,   ,
2011/1/31,74484,71,   ,
2011/1/31,74488,396,   ,
2011/1/26,74504,15,   ,
2011/1/26,74505,15,   ,
2011/1/26,74506,15,   ,
2011/1/25,74466,15,   ,
2011/1/25,74467,15,   ,
2011/1/25,74468,15,   ,
2011/1/25,74469,15,   ,
2011/1/25,74470,15,   ,
2011/1/25,74472,15,   ,
2011/1/25,74473,15,   ,
2011/1/25,74474,15,   ,
2011/1/25,74475,15,   ,
2011/1/25,74476,15,   ,
2011/1/25,74477,15,   ,
2011/1/25,74483,15,   ,
2011/1/25,74452,35,   ,
2011/1/25,74404,53,   ,
2011/1/25,74438,495,   ,
2011/1/25,74454,497,   ,
2011/1/22,74440,291,   ,
2011/1/21,74495,314,   ,
2011/1/20,74427,26,   ,
2011/1/20,74413,35,   ,
2011/1/20,74405,45,   ,
2011/1/20,74406,45,   ,
2011/1/20,74407,45,   ,
2011/1/20,74307,48,   ,
2011/1/20,74322,48,   ,
2011/1/20,74325,48,   ,
2011/1/20,74336,48,   ,
2011/1/20,74339,48,   ,
2011/1/20,74409,48,   ,
2011/1/20,74410,48,   ,
2011/1/20,74411,48,   ,
2011/1/20,74412,48,   ,
2011/1/20,74415,48,   ,
2011/1/20,74416,48,   ,
2011/1/20,74448,48,   ,
2011/1/20,74449,48,   ,
2011/1/20,74490,49,   ,
2011/1/20,74455,53,   ,
2011/1/20,74456,53,   ,
2011/1/20,74442,60,   ,
2011/1/20,74436,61,   ,
2011/1/20,74439,85,   ,
2011/1/20,74424,86,   ,
2011/1/20,74434,86,   ,
2011/1/20,74433,149,   ,
2011/1/20,74437,152,   ,
2011/1/20,74374,207,   ,
2011/1/20,74494,207,   ,
2011/1/20,74441,221,   ,
2011/1/20,74425,286,   ,
2011/1/20,74426,286,   ,
2011/1/20,74432,311,   ,
2011/1/20,74500,314,   ,
2011/1/20,74443,362,   ,
2011/1/20,74444,362,   ,
2011/1/20,74508,378,   ,
2011/1/20,74463,477,   ,
2011/1/20,74431,481,   ,
2011/1/20,74482,483,   ,
2011/1/20,74491,486,   ,
2011/1/20,74419,491,   ,
2011/1/20,74422,493,   ,
2011/1/20,74430,494,   ,
2011/1/20,74447,496,   ,
2011/1/20,74461,499,   ,
2011/1/15,74403,131,   ,
2011/1/14,74395,38,   ,
2011/1/14,74396,45,   ,
2011/1/14,74398,71,   ,
2011/1/14,74399,128,   ,
2011/1/14,74400,128,   ,
2011/1/14,74401,128,   ,
2011/1/14,74402,128,   ,
2011/1/13,74394,36,   ,
2011/1/12,74392,15,   ,
2011/1/11,74387,71,   ,
2011/1/11,74390,131,   ,
2011/1/10,74384,35,   ,
2011/1/10,74346,38,   ,
2011/1/8,74381,269,   ,
2011/1/8,74382,489,   ,
2011/1/8,74383,489,   ,
2011/1/7,74380,483,   ,
2010/12/31,74595,39,   ,
2010/12/28,74372,490,   ,
2010/12/27,74357,45,   ,
2010/12/24,74349,291,   ,
2010/12/24,74350,291,   ,
2010/12/24,74354,488,   ,
2010/12/24,74355,488,   ,
2010/12/23,74342,15,   ,
2010/12/23,74341,203,   ,
2010/12/22,74332,61,   ,
2010/12/22,74327,438,   ,
2010/12/22,74328,438,   ,
2010/12/22,74329,438,   ,
2010/12/22,74330,438,   ,
2010/12/21,74378,45,   ,
2010/12/21,74373,207,   ,
2010/12/20,74358,15,   ,
2010/12/20,74359,15,   ,
2010/12/20,74360,15,   ,
2010/12/20,74361,15,   ,
2010/12/20,74362,15,   ,
2010/12/20,74363,15,   ,
2010/12/20,74364,15,   ,
2010/12/20,74365,15,   ,
2010/12/20,74366,15,   ,
2010/12/20,74367,15,   ,
2010/12/20,74371,15,   ,
2010/12/20,74326,35,   ,
2010/12/20,74356,36,   ,
2010/12/20,74337,38,   ,
2010/12/20,74318,45,   ,
2010/12/20,74319,45,   ,
2010/12/20,74320,45,   ,
2010/12/20,74321,45,   ,
2010/12/20,74347,49,   ,
2010/12/20,74348,49,   ,
2010/12/20,74376,63,   ,
2010/12/20,74344,64,   ,
2010/12/20,74345,64,   ,
2010/12/20,74343,65,   ,
2010/12/20,74333,77,   ,
2010/12/20,74331,141,   ,
2010/12/20,74369,167,   ,
2010/12/20,74334,286,   ,
2010/12/20,74335,286,   ,
2010/12/20,74338,322,   ,
2010/12/20,74386,378,   ,
2010/12/18,74317,178,   ,
2010/12/18,74316,487,   ,
2010/12/18,74370,487,   ,
2010/12/14,74313,35,   ,
2010/12/14,74311,78,   ,
2010/12/14,74314,131,   ,
2010/12/14,74315,131,   ,
2010/12/14,74312,322,   ,
2010/12/13,74301,45,   ,
2010/12/13,74308,45,   ,
2010/12/13,74309,45,   ,
2010/12/13,74306,71,   ,
2010/12/13,74302,224,   ,
2010/12/13,74305,486,   ,
2010/12/3,74295,47,   ,
2010/12/3,74296,47,   ,
2010/12/3,74297,389,   ,
2010/12/2,74293,484,   ,
2010/12/1,74286,63,   ,
2010/11/30,74289,207,   ,
2010/11/30,74290,207,   ,
2010/11/30,74288,362,   ,
2010/11/30,74298,362,   ,
2010/11/30,74287,402,   ,
2010/11/26,74278,71,   ,
2010/11/26,74276,483,   ,
2010/11/25,74274,15,   ,
2010/11/24,74257,15,   ,
2010/11/22,74250,45,   ,
2010/11/22,74245,71,   ,
2010/11/20,74280,15,   ,
2010/11/20,74282,15,   ,
2010/11/20,74283,15,   ,
2010/11/20,74241,37,   ,
2010/11/20,74243,37,   ,
2010/11/20,74238,38,   ,
2010/11/20,74247,38,   ,
2010/11/20,74273,42,   ,
2010/11/20,74248,48,   ,
2010/11/20,74249,48,   ,
2010/11/20,74259,48,   ,
2010/11/20,74260,48,   ,
2010/11/20,74261,48,   ,
2010/11/20,74234,49,   ,
2010/11/20,74239,61,   ,
2010/11/20,74860,63,   ,
2010/11/20,74232,77,   ,
2010/11/20,74237,78,   ,
2010/11/20,74244,78,   ,
2010/11/20,74258,85,   ,
2010/11/20,74267,86,   ,
2010/11/20,75894,112,   ,
2010/11/20,74235,128,   ,
2010/11/20,74233,174,   ,
2010/11/20,74272,189,   ,
2010/11/20,74264,224,   ,
2010/11/20,74861,224,   ,
2010/11/20,74251,286,   ,
2010/11/20,74252,286,   ,
2010/11/20,74281,348,   ,
2010/11/20,74300,378,   ,
2010/11/20,74236,452,   ,
2010/11/20,74242,480,   ,
2010/11/20,74246,481,   ,
2010/11/20,74266,482,   ,
2010/11/19,74231,38,   ,
2010/11/19,74226,45,   ,
2010/11/19,74230,63,   ,
2010/11/19,74225,138,   ,
2010/11/19,74224,156,   ,
2010/11/18,74219,128,   ,
2010/11/17,74218,389,   ,
2010/11/13,74159,128,   ,
2010/11/12,74158,314,   ,
2010/11/12,74178,463,   ,
2010/11/12,74180,471,   ,
2010/11/12,74175,472,   ,
2010/11/12,74176,474,   ,
2010/11/12,74179,475,   ,
2010/11/12,74186,476,   ,
2010/11/12,74185,477,   ,
2010/11/10,74240,61,   ,
2010/11/9,74154,314,   ,
2010/11/9,74155,396,   ,
2010/11/8,74149,35,   ,
2010/11/8,74150,48,   ,
2010/11/7,74200,454,   ,
2010/11/7,74188,456,   ,
2010/11/7,74189,460,   ,
2010/11/7,74193,462,   ,
2010/11/7,74199,463,   ,
2010/11/7,74197,465,   ,
2010/11/7,74198,466,   ,
2010/11/7,74190,471,   ,
2010/11/7,74191,472,   ,
2010/11/7,74192,473,   ,
2010/11/7,74187,474,   ,
2010/11/2,74268,189,   ,
2010/11/2,74146,314,   ,
2010/10/31,74148,362,   ,
2010/10/31,74147,452,   ,
2010/10/31,74151,453,   ,
2010/10/29,74201,454,   ,
2010/10/29,74202,460,   ,
2010/10/29,74206,461,   ,
2010/10/29,74210,462,   ,
2010/10/29,74213,463,   ,
2010/10/29,74203,464,   ,
2010/10/29,74211,465,   ,
2010/10/29,74212,466,   ,
2010/10/29,74214,467,   ,
2010/10/29,74215,469,   ,
2010/10/29,74216,476,   ,
2010/10/29,74204,477,   ,
2010/10/29,74209,478,   ,
2010/10/27,74270,48,   ,
2010/10/26,74133,35,   ,
2010/10/26,74271,48,   ,
2010/10/26,74135,332,   ,
2010/10/26,74132,449,   ,
2010/10/25,74121,15,   ,
2010/10/25,74122,15,   ,
2010/10/25,74123,15,   ,
2010/10/25,74124,15,   ,
2010/10/25,74125,15,   ,
2010/10/25,74126,15,   ,
2010/10/25,74129,15,   ,
2010/10/25,74130,15,   ,
2010/10/25,74140,15,   ,
2010/10/25,74119,45,   ,
2010/10/25,74120,48,   ,
2010/10/25,74128,256,   ,
2010/10/22,74094,15,   ,
2010/10/22,74166,454,   ,
2010/10/22,74168,455,   ,
2010/10/22,74169,456,   ,
2010/10/22,74171,457,   ,
2010/10/22,74172,458,   ,
2010/10/22,74174,459,   ,
2010/10/20,74073,19,   ,
2010/10/20,74074,21,   ,
2010/10/20,74109,26,   ,
2010/10/20,74114,26,   ,
2010/10/20,74076,35,   ,
2010/10/20,74077,35,   ,
2010/10/20,74118,35,   ,
2010/10/20,74106,37,   ,
2010/10/20,74101,38,   ,
2010/10/20,74064,45,   ,
2010/10/20,74065,45,   ,
2010/10/20,74066,45,   ,
2010/10/20,74067,45,   ,
2010/10/20,74084,61,   ,
2010/10/20,74085,61,   ,
2010/10/20,74086,61,   ,
2010/10/20,74087,61,   ,
2010/10/20,74107,69,   ,
2010/10/20,74072,73,   ,
2010/10/20,74095,86,   ,
2010/10/20,74096,86,   ,
2010/10/20,74097,86,   ,
2010/10/20,74098,86,   ,
2010/10/20,74100,86,   ,
2010/10/20,74083,132,   ,
2010/10/20,74090,152,   ,
2010/10/20,74113,152,   ,
2010/10/20,74117,171,   ,
2010/10/20,74071,183,   ,
2010/10/20,74068,189,   ,
2010/10/20,74069,189,   ,
2010/10/20,74103,257,   ,
2010/10/20,74075,280,   ,
2010/10/20,74143,286,   ,
2010/10/20,74116,291,   ,
2010/10/20,74157,378,   ,
2010/10/20,74141,424,   ,
2010/10/20,74093,427,   ,
2010/10/20,74088,438,   ,
2010/10/20,74089,438,   ,
2010/10/20,74080,446,   ,
2010/10/20,74102,447,   ,
2010/10/20,74112,448,   ,
2010/10/20,74142,451,   ,
2010/10/19,74062,45,   ,
2010/10/19,74063,77,   ,
2010/10/18,74057,45,   ,
2010/10/18,74058,174,   ,
2010/10/18,74059,174,   ,
2010/10/18,74060,174,   ,
2010/10/15,74056,15,   ,
2010/10/15,74055,443,   ,
2010/10/14,74049,45,   ,
2010/10/14,74051,131,   ,
2010/10/14,74052,131,   ,
2010/10/14,74053,131,   ,
2010/10/14,74050,362,   ,
2010/10/13,74046,128,   ,
2010/10/13,74048,128,   ,
2010/10/12,74044,48,   ,
2010/10/12,74045,48,   ,
2010/10/10,74807,40,   ,
2010/10/8,74040,45,   ,
2010/10/8,74043,442,   ,
2010/10/5,74039,45,   ,
2010/10/1,74033,45,   ,
2010/10/1,74034,48,   ,
2010/9/30,74027,291,   ,
2010/9/30,74038,440,   ,
2010/9/29,74023,438,   ,
2010/9/28,74012,35,   ,
2010/9/28,74011,360,   ,
2010/9/27,74008,45,   ,
2010/9/24,74004,45,   ,
2010/9/23,74003,184,   ,
2010/9/22,73988,15,   ,
2010/9/22,73994,266,   ,
2010/9/20,74017,15,   ,
2010/9/20,74018,15,   ,
2010/9/20,74019,15,   ,
2010/9/20,74020,15,   ,
2010/9/20,74024,15,   ,
2010/9/20,74025,15,   ,
2010/9/20,74000,33,   ,
2010/9/20,73979,35,   ,
2010/9/20,73989,36,   ,
2010/9/20,74015,37,   ,
2010/9/20,73897,53,   ,
2010/9/20,73987,60,   ,
2010/9/20,73981,65,   ,
2010/9/20,73999,83,   ,
2010/9/20,73986,170,   ,
2010/9/20,74031,207,   ,
2010/9/20,74009,269,   ,
2010/9/20,73982,286,   ,
2010/9/20,74028,286,   ,
2010/9/20,74030,439,   ,
2010/9/19,74001,38,   ,
2010/9/18,73992,48,   ,
2010/9/18,73993,48,   ,
2010/9/18,73967,140,   ,
2010/9/18,73968,140,   ,
2010/9/18,73970,146,   ,
2010/9/18,73997,189,   ,
2010/9/18,73969,321,   ,
2010/9/18,73971,433,   ,
2010/9/17,73964,15,   ,
2010/9/17,73963,35,   ,
2010/9/17,73960,45,   ,
2010/9/17,73961,45,   ,
2010/9/17,73962,45,   ,
2010/9/17,73957,48,   ,
2010/9/17,73958,48,   ,
2010/9/17,73959,48,   ,
2010/9/17,73972,434,   ,
2010/9/16,73955,45,   ,
2010/9/16,73956,45,   ,
2010/9/15,73974,38,   ,
2010/9/15,73950,71,   ,
2010/9/14,73953,49,   ,
2010/9/14,73954,49,   ,
2010/9/14,73948,71,   ,
2010/9/14,73949,71,   ,
2010/9/14,73951,152,   ,
2010/9/14,73952,152,   ,
2010/9/13,73943,45,   ,
2010/9/13,73944,71,   ,
2010/9/13,73945,71,   ,
2010/9/13,73946,71,   ,
2010/9/13,73947,71,   ,
2010/9/13,73965,362,   ,
2010/9/12,73966,362,   ,
2010/9/11,73942,42,   ,
2010/9/10,73973,38,   ,
2010/9/10,73939,118,   ,
2010/9/10,73941,131,   ,
2010/9/10,73940,378,   ,
2010/9/9,73996,189,   ,
2010/9/7,73934,36,   ,
2010/9/7,73933,128,   ,
2010/9/3,73977,27,   ,
2010/9/2,74002,38,   ,
2010/9/1,73926,38,   ,
2010/8/31,73922,45,   ,
2010/8/31,73923,45,   ,
2010/8/31,73924,45,   ,
2010/8/31,73910,362,   ,
2010/8/31,73911,362,   ,
2010/8/31,73912,362,   ,
2010/8/31,73913,362,   ,
2010/8/31,73914,362,   ,
2010/8/31,73915,362,   ,
2010/8/31,73916,362,   ,
2010/8/31,73917,362,   ,
2010/8/31,73930,432,   ,
2010/8/30,73909,431,   ,
2010/8/27,73902,118,   ,
2010/8/26,73901,45,   ,
2010/8/26,73900,53,   ,
2010/8/25,73904,15,   ,
2010/8/25,73905,15,   ,
2010/8/25,73906,15,   ,
2010/8/25,73899,45,   ,
2010/8/24,73894,141,   ,
2010/8/24,73893,320,   ,
2010/8/23,73891,45,   ,
2010/8/23,73880,53,   ,
2010/8/20,73870,45,   ,
2010/8/20,73871,45,   ,
2010/8/20,73872,45,   ,
2010/8/20,73892,48,   ,
2010/8/20,73932,60,   ,
2010/8/20,73873,86,   ,
2010/8/20,73898,132,   ,
2010/8/20,73938,132,   ,
2010/8/20,73874,189,   ,
2010/8/20,73907,207,   ,
2010/8/20,73888,286,   ,
2010/8/20,73925,362,   ,
2010/8/20,73875,374,   ,
2010/8/20,73878,427,   ,
2010/8/19,73868,83,   ,
2010/8/19,73867,425,   ,
2010/8/19,73866,426,   ,
2010/8/18,73864,45,   ,
2010/8/18,73865,45,   ,
2010/8/17,73863,48,   ,
2010/8/16,73861,15,   ,
2010/8/12,73860,45,   ,
2010/8/11,73859,423,   ,
2010/8/10,73855,378,   ,
2010/8/9,73852,45,   ,
2010/8/6,73885,139,   ,
2010/8/5,73895,343,   ,
2010/8/4,73850,356,   ,
2010/8/3,73847,61,   ,
2010/8/3,73846,291,   ,
2010/8/3,73848,419,   ,
2010/7/31,73856,286,   ,
2010/7/30,73835,266,   ,
2010/7/29,73834,45,   ,
2010/7/29,73857,61,   ,
2010/7/28,73858,34,   ,
2010/7/28,73825,45,   ,
2010/7/28,73826,45,   ,
2010/7/28,73827,45,   ,
2010/7/28,73828,45,   ,
2010/7/28,73829,45,   ,
2010/7/28,73824,144,   ,
2010/7/26,73810,430,   ,
2010/7/25,73814,15,   ,
2010/7/25,73815,15,   ,
2010/7/25,73816,15,   ,
2010/7/25,73817,15,   ,
2010/7/25,73818,15,   ,
2010/7/25,73822,15,   ,
2010/7/25,73823,15,   ,
2010/7/25,73832,15,   ,
2010/7/25,73833,15,   ,
2010/7/25,73886,35,   ,
2010/7/23,73806,15,   ,
2010/7/23,73797,45,   ,
2010/7/21,73770,15,   ,
2010/7/20,73851,2,   ,
2010/7/20,73820,3,   ,
2010/7/20,73831,15,   ,
2010/7/20,73792,26,   ,
2010/7/20,73794,26,   ,
2010/7/20,73786,36,   ,
2010/7/20,73791,38,   ,
2010/7/20,73754,45,   ,
2010/7/20,73755,45,   ,
2010/7/20,73756,45,   ,
2010/7/20,73752,48,   ,
2010/7/20,73753,48,   ,
2010/7/20,73793,48,   ,
2010/7/20,73781,49,   ,
2010/7/20,73785,49,   ,
2010/7/20,73790,49,   ,
2010/7/20,73808,49,   ,
2010/7/20,73809,49,   ,
2010/7/20,73778,56,   ,
2010/7/20,73779,60,   ,
2010/7/20,73838,60,   ,
2010/7/20,73840,60,   ,
2010/7/20,73841,60,   ,
2010/7/20,73761,116,   ,
2010/7/20,73798,132,   ,
2010/7/20,73774,139,   ,
2010/7/20,73758,144,   ,
2010/7/20,73780,144,   ,
2010/7/20,73844,148,   ,
2010/7/20,73766,197,   ,
2010/7/20,73769,215,   ,
2010/7/20,73796,269,   ,
2010/7/20,73759,281,   ,
2010/7/20,73801,286,   ,
2010/7/20,73807,288,   ,
2010/7/20,73799,290,   ,
2010/7/20,73921,291,   ,
2010/7/20,73751,374,   ,
2010/7/20,73789,403,   ,
2010/7/17,73836,60,   ,
2010/7/15,73742,48,   ,
2010/7/15,73743,48,   ,
2010/7/15,73744,48,   ,
2010/7/15,73746,131,   ,
2010/7/14,73741,402,   ,
2010/7/13,73740,378,   ,
2010/7/9,73750,48,   ,
2010/7/8,73737,45,   ,
2010/7/8,73738,193,   ,
2010/7/8,73739,193,   ,
2010/7/7,73729,152,   ,
2010/7/6,73727,45,   ,
2010/7/5,73725,45,   ,
2010/7/5,73726,45,   ,
2010/7/3,73804,35,   ,
2010/7/2,73803,35,   ,
2010/6/30,73722,141,   ,
2010/6/30,73723,141,   ,
2010/6/30,73720,287,   ,
2010/6/30,73716,413,   ,
2010/6/30,73717,413,   ,
2010/6/30,73718,413,   ,
2010/6/30,73719,414,   ,
2010/6/29,73713,65,   ,
2010/6/26,73805,35,   ,
2010/6/26,73730,53,   ,
2010/6/25,73706,15,   ,
2010/6/25,73707,15,   ,
2010/6/25,73708,15,   ,
2010/6/25,73709,15,   ,
2010/6/25,73710,15,   ,
2010/6/25,73712,15,   ,
2010/6/25,73703,412,   ,
2010/6/25,73704,412,   ,
2010/6/24,73692,15,   ,
2010/6/24,73693,15,   ,
2010/6/24,73694,15,   ,
2010/6/24,73695,15,   ,
2010/6/24,73691,411,   ,
2010/6/23,73733,28,   ,
2010/6/23,73731,53,   ,
2010/6/22,73728,48,   ,
2010/6/22,73747,174,   ,
2010/6/21,73683,35,   ,
2010/6/21,73626,60,   ,
2010/6/21,73734,150,   ,
2010/6/21,73736,150,   ,
2010/6/20,73699,19,   ,
2010/6/20,73660,35,   ,
2010/6/20,73676,35,   ,
2010/6/20,73680,48,   ,
2010/6/20,73681,48,   ,
2010/6/20,73667,49,   ,
2010/6/20,73670,53,   ,
2010/6/20,73674,61,   ,
2010/6/20,73659,77,   ,
2010/6/20,73687,86,   ,
2010/6/20,73677,189,   ,
2010/6/20,73698,207,   ,
2010/6/20,73678,286,   ,
2010/6/20,73675,291,   ,
2010/6/20,73666,345,   ,
2010/6/20,73663,410,   ,
2010/6/19,73684,48,   ,
2010/6/19,73685,48,   ,
2010/6/17,73652,3,   ,
2010/6/17,73658,35,   ,
2010/6/17,73653,45,   ,
2010/6/17,73654,45,   ,
2010/6/17,73655,45,   ,
2010/6/17,73657,45,   ,
2010/6/17,73656,362,   ,
2010/6/16,73644,35,   ,
2010/6/16,73642,45,   ,
2010/6/16,73643,45,   ,
2010/6/16,73646,45,   ,
2010/6/16,73647,48,   ,
2010/6/16,73648,48,   ,
2010/6/16,73649,48,   ,
2010/6/16,73650,48,   ,
2010/6/16,73645,374,   ,
2010/6/15,73641,131,   ,
2010/6/14,73637,45,   ,
2010/6/14,73638,53,   ,
2010/6/14,73639,131,   ,
2010/6/14,73640,131,   ,
2010/6/11,73635,71,   ,
2010/6/11,73636,118,   ,
2010/6/11,73634,408,   ,
2010/6/10,73631,35,   ,
2010/6/10,73630,378,   ,
2010/6/9,73629,35,   ,
2010/6/7,73624,45,   ,
2010/6/7,73625,112,   ,
2010/5/31,73623,286,   ,
2010/5/31,73621,320,   ,
2010/5/31,73622,403,   ,
2010/5/26,73615,118,   ,
2010/5/26,73616,131,   ,
2010/5/25,73602,15,   ,
2010/5/25,73603,15,   ,
2010/5/25,73604,15,   ,
2010/5/25,73605,15,   ,
2010/5/25,73606,15,   ,
2010/5/25,73607,15,   ,
2010/5/25,73608,15,   ,
2010/5/25,73609,15,   ,
2010/5/25,73611,15,   ,
2010/5/25,73614,15,   ,
2010/5/25,73619,15,   ,
2010/5/25,73620,15,   ,
2010/5/24,73593,15,   ,
2010/5/24,73595,15,   ,
2010/5/24,73596,15,   ,
2010/5/24,73597,71,   ,
2010/5/21,73599,31,   ,
2010/5/21,73585,131,   ,
2010/5/20,73618,15,   ,
2010/5/20,73565,38,   ,
2010/5/20,73569,45,   ,
2010/5/20,73570,45,   ,
2010/5/20,73573,45,   ,
2010/5/20,73574,45,   ,
2010/5/20,73575,45,   ,
2010/5/20,73577,48,   ,
2010/5/20,73578,48,   ,
2010/5/20,73579,48,   ,
2010/5/20,73580,48,   ,
2010/5/20,73600,48,   ,
2010/5/20,73601,48,   ,
2010/5/20,73586,60,   ,
2010/5/20,73589,76,   ,
2010/5/20,73568,112,   ,
2010/5/20,73587,118,   ,
2010/5/20,73581,189,   ,
2010/5/20,73582,189,   ,
2010/5/20,73617,189,   ,
2010/5/20,73584,286,   ,
2010/5/20,73564,401,   ,
2010/5/20,73592,402,   ,
2010/5/20,73612,403,   ,
2010/5/19,73550,3,   ,
2010/5/19,73553,42,   ,
2010/5/19,73554,42,   ,
2010/5/19,73557,49,   ,
2010/5/19,73558,49,   ,
2010/5/19,73559,49,   ,
2010/5/19,73560,49,   ,
2010/5/19,73555,77,   ,
2010/5/19,73556,78,   ,
2010/5/19,73551,400,   ,
2010/5/17,73549,53,   ,
2010/5/14,73548,174,   ,
2010/5/13,73542,45,   ,
2010/5/13,73543,45,   ,
2010/5/13,73539,64,   ,
2010/5/13,73540,73,   ,
2010/5/13,73544,131,   ,
2010/5/13,73545,131,   ,
2010/5/13,73546,131,   ,
2010/5/13,73541,271,   ,
2010/5/13,73547,399,   ,
2010/5/11,73538,378,   ,
2010/5/10,73535,130,   ,
2010/5/8,73528,2,   ,
2010/5/7,73527,118,   ,
2010/5/7,73526,343,   ,
2010/4/30,73517,35,   ,
2010/4/30,73523,394,   ,
2010/4/28,73513,45,   ,
2010/4/22,73508,15,   ,
2010/4/22,73510,15,   ,
2010/4/22,73511,15,   ,
2010/4/22,73509,326,   ,
2010/4/21,73505,15,   ,
2010/4/21,73506,15,   ,
2010/4/21,73507,15,   ,
2010/4/20,73519,3,   ,
2010/4/20,73498,21,   ,
2010/4/20,73488,35,   ,
2010/4/20,73489,37,   ,
2010/4/20,73502,48,   ,
2010/4/20,73503,48,   ,
2010/4/20,73492,49,   ,
2010/4/20,73504,60,   ,
2010/4/20,73487,152,   ,
2010/4/20,73495,157,   ,
2010/4/20,73490,173,   ,
2010/4/20,73497,261,   ,
2010/4/20,73496,265,   ,
2010/4/20,73500,265,   ,
2010/4/20,73499,286,   ,
2010/4/20,73493,363,   ,
2010/4/20,73501,375,   ,
2010/4/20,73512,385,   ,
2010/4/20,73524,396,   ,
2010/4/19,73478,33,   ,
2010/4/19,73471,35,   ,
2010/4/19,73475,38,   ,
2010/4/19,73480,45,   ,
2010/4/19,73482,45,   ,
2010/4/19,73483,45,   ,
2010/4/19,73484,45,   ,
2010/4/19,73470,46,   ,
2010/4/19,73472,60,   ,
2010/4/19,73479,86,   ,
2010/4/19,73481,112,   ,
2010/4/19,73477,189,   ,
2010/4/19,73473,326,   ,
2010/4/19,73476,363,   ,
2010/4/19,73485,374,   ,
2010/4/16,73463,53,   ,
2010/4/16,73461,60,   ,
2010/4/16,73462,291,   ,
2010/4/15,73457,15,   ,
2010/4/15,73455,35,   ,
2010/4/15,73456,35,   ,
2010/4/15,73458,45,   ,
2010/4/15,73459,45,   ,
2010/4/15,73452,48,   ,
2010/4/15,73453,48,   ,
2010/4/15,73454,48,   ,
2010/4/15,73451,61,   ,
2010/4/15,73450,71,   ,
2010/4/15,73460,118,   ,
2010/4/14,73446,35,   ,
2010/4/14,73445,45,   ,
2010/4/14,73449,71,   ,
2010/4/14,73447,118,   ,
2010/4/14,73448,118,   ,
2010/4/13,73441,53,   ,
2010/4/13,73442,71,   ,
2010/4/13,73444,71,   ,
2010/4/13,73443,128,   ,
2010/4/12,73440,45,   ,
2010/4/12,73437,60,   ,
2010/4/12,73439,378,   ,
2010/4/10,73466,384,   ,
2010/4/10,73467,384,   ,
2010/4/10,73468,384,   ,
2010/4/9,73435,45,   ,
2010/4/9,73436,45,   ,
2010/4/8,73433,221,   ,
2010/4/7,73431,71,   ,
2010/4/7,73432,171,   ,
2010/4/6,73425,15,   ,
2010/4/6,73426,15,   ,
2010/4/6,73421,45,   ,
2010/4/6,73427,45,   ,
2010/4/6,73428,45,   ,
2010/4/6,73424,53,   ,
2010/4/6,73430,126,   ,
2010/4/6,73422,354,   ,
2010/4/5,73423,45,   ,
2010/3/30,73412,326,   ,
2010/3/30,73413,326,   ,
2010/3/29,73407,62,   ,
2010/3/29,73410,376,   ,
2010/3/25,73401,15,   ,
2010/3/25,73406,15,   ,
2010/3/25,73414,15,   ,
2010/3/25,73416,15,   ,
2010/3/25,73417,15,   ,
2010/3/25,73418,15,   ,
2010/3/25,73415,379,   ,
2010/3/20,73404,15,   ,
2010/3/20,73388,26,   ,
2010/3/20,73402,27,   ,
2010/3/20,73391,38,   ,
2010/3/20,73386,49,   ,
2010/3/20,73365,53,   ,
2010/3/20,73366,53,   ,
2010/3/20,73383,60,   ,
2010/3/20,73384,61,   ,
2010/3/20,73438,85,   ,
2010/3/20,73400,148,   ,
2010/3/20,73385,152,   ,
2010/3/20,73390,224,   ,
2010/3/20,73394,286,   ,
2010/3/20,73398,286,   ,
2010/3/20,73420,326,   ,
2010/3/20,73397,374,   ,
2010/3/20,73419,378,   ,
2010/3/20,73469,384,   ,
2010/3/19,73375,45,   ,
2010/3/19,73376,45,   ,
2010/3/19,73377,45,   ,
2010/3/19,73382,45,   ,
2010/3/19,73379,49,   ,
2010/3/19,73380,49,   ,
2010/3/19,73381,49,   ,
2010/3/19,73378,118,   ,
2010/3/19,73372,140,   ,
2010/3/19,73374,140,   ,
2010/3/18,73371,374,   ,
2010/3/17,73361,15,   ,
2010/3/17,73360,33,   ,
2010/3/17,73352,36,   ,
2010/3/17,73353,36,   ,
2010/3/17,73357,45,   ,
2010/3/17,73358,45,   ,
2010/3/17,73363,45,   ,
2010/3/17,73364,45,   ,
2010/3/17,73359,86,   ,
2010/3/17,73355,141,   ,
2010/3/17,73354,152,   ,
2010/3/16,73347,35,   ,
2010/3/16,73349,60,   ,
2010/3/13,73346,71,   ,
2010/3/12,73342,35,   ,
2010/3/12,73338,48,   ,
2010/3/12,73339,48,   ,
2010/3/12,73340,48,   ,
2010/3/12,73343,71,   ,
2010/3/12,73344,128,   ,
2010/3/12,73341,326,   ,
2010/3/11,73336,15,   ,
2010/3/11,73337,291,   ,
2010/3/10,73332,71,   ,
2010/3/10,73333,71,   ,
2010/3/9,73328,36,   ,
2010/3/9,73327,63,   ,
2010/3/1,73323,15,   ,
2010/3/1,73322,60,   ,
2010/2/25,73310,15,   ,
2010/2/25,73311,15,   ,
2010/2/25,73312,15,   ,
2010/2/25,73313,15,   ,
2010/2/25,73314,15,   ,
2010/2/25,73315,15,   ,
